연도,월,시간,이용객수,순위,노선,노선아이디,기점,종점,배차간격(평일)(분),첫차시간,막차시간,,,,
2023,6,16시~17시,1349,9,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,6,16시~17시,393,27,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,6,16시~17시,406,24,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,6,16시~17시,268,32,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,6,16시~17시,158,36,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,6,17시~18시,5908,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,6,17시~18시,392,27,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,6,17시~18시,542,23,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,6,17시~18시,468,26,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,6,17시~18시,2874,5,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,6,17시~18시,528,24,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,6,17시~18시,566,21,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,6,17시~18시,1773,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,6,17시~18시,3100,3,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,6,17시~18시,368,29,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,6,17시~18시,854,15,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,6,17시~18시,2169,6,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,6,17시~18시,1473,9,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,6,17시~18시,366,30,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,6,17시~18시,870,14,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,6,17시~18시,637,20,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,6,17시~18시,384,28,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,6,17시~18시,1466,10,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,6,17시~18시,510,25,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,6,17시~18시,264,34,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,6,17시~18시,654,19,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,6,17시~18시,267,33,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,6,17시~18시,831,16,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,6,17시~18시,1741,8,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,6,17시~18시,3919,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,6,17시~18시,1390,12,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,6,17시~18시,2930,4,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,6,17시~18시,829,17,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,6,17시~18시,778,18,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,6,17시~18시,1263,13,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,6,17시~18시,224,36,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,6,17시~18시,238,35,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,6,17시~18시,1449,11,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,6,17시~18시,359,31,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,6,17시~18시,559,22,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,6,17시~18시,317,32,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,6,17시~18시,168,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,6,18시~19시,7038,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,6,18시~19시,484,31,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,6,18시~19시,896,20,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,6,18시~19시,477,32,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,6,18시~19시,3266,4,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,6,18시~19시,701,23,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,6,18시~19시,653,24,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,6,18시~19시,1840,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,6,18시~19시,3260,5,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,6,18시~19시,498,30,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,6,18시~19시,1149,15,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,6,18시~19시,2115,6,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,6,18시~19시,1780,10,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,6,18시~19시,515,29,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,6,18시~19시,968,18,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,6,18시~19시,742,22,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,6,18시~19시,602,26,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,6,18시~19시,1636,12,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,6,18시~19시,808,21,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,6,18시~19시,287,36,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,6,18시~19시,898,19,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,6,18시~19시,517,28,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,6,18시~19시,981,17,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,6,18시~19시,2105,7,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,6,18시~19시,4303,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,6,18시~19시,1637,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,6,18시~19시,3313,3,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,6,18시~19시,1102,16,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,6,18시~19시,1166,14,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,6,18시~19시,1207,13,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,6,18시~19시,392,33,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,6,18시~19시,353,34,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,6,18시~19시,1812,9,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,6,18시~19시,554,27,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,6,18시~19시,637,25,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,6,18시~19시,330,35,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,6,18시~19시,150,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,6,19시~20시,5216,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,6,19시~20시,467,25,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,6,19시~20시,820,14,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,6,19시~20시,297,31,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,6,19시~20시,2204,5,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,6,19시~20시,618,22,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,6,19시~20시,476,24,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,6,19시~20시,1497,6,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,6,19시~20시,2586,3,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,6,19시~20시,358,28,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,6,19시~20시,788,16,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,6,19시~20시,1491,7,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,6,19시~20시,1232,10,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,6,19시~20시,372,27,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,6,19시~20시,818,15,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,6,19시~20시,619,21,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,6,19시~20시,340,29,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,6,19시~20시,1221,11,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,6,19시~20시,374,26,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,6,19시~20시,242,35,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,6,19시~20시,921,13,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,6,19시~20시,265,34,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,6,19시~20시,734,17,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,6,19시~20시,1440,8,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,6,19시~20시,3094,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,6,19시~20시,1138,12,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,6,19시~20시,2289,4,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,6,19시~20시,686,19,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,6,19시~20시,713,18,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,6,19시~20시,678,20,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,6,19시~20시,281,32,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,6,19시~20시,241,36,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,6,19시~20시,1235,9,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,6,19시~20시,276,33,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,6,19시~20시,574,23,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,6,19시~20시,325,30,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,6,19시~20시,182,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,6,20시~21시,3272,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,6,20시~21시,310,24,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,6,20시~21시,443,18,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,6,20시~21시,200,31,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,6,20시~21시,1707,3,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,6,20시~21시,331,23,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,6,20시~21시,261,27,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,6,20시~21시,1146,6,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,6,20시~21시,1584,5,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,6,20시~21시,172,33,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,6,20시~21시,568,14,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,6,20시~21시,1110,7,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,6,20시~21시,848,10,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,6,20시~21시,233,29,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,6,20시~21시,567,15,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,6,20시~21시,386,22,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,6,20시~21시,231,30,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,6,20시~21시,947,8,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,6,20시~21시,292,25,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,6,20시~21시,165,34,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,6,20시~21시,562,16,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,6,20시~21시,140,35,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,6,20시~21시,590,13,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
2023,6,20시~21시,892,9,50,204000012,선경아파트,복정역환승센터1번승강장,7,0500,2230,,,,
2023,6,20시~21시,2473,2,51,204000021,사기막골,서울대병원,5,0420,2200,,,,
2023,6,20시~21시,658,12,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,12,0430,2200,,,,
2023,6,20시~21시,1671,4,57,204000005,선경아파트,세곡동사거리,6,0500,2230,,,,
2023,6,20시~21시,431,19,6,204000004,상대원차고지,남한산성입구.양지파출소,8,0530,2240,,,,
2023,6,20시~21시,478,17,60,204000013,차고지대기(경유),복정역환승센터1번승강장,15,0500,2200,,,,
2023,6,20시~21시,430,20,720-1A,204000151,오리역,남한산성입구.양지파출소,10,0500,2300,,,,
2023,6,20시~21시,183,32,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,6,20시~21시,130,36,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,15,0600,2300,,,,
2023,6,20시~21시,734,11,33-1,204000019,산성동,청구아파트,14,0410,2200,,,,
2023,6,20시~21시,281,26,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,17,0530,2230,,,,
2023,6,20시~21시,396,21,누리2,204000146,사송동종점,국군수도병원,16,0630,2215,,,,
2023,6,20시~21시,245,28,누리3,204000147,뫼루니육교,럭키타운,17,0500,2200,,,,
2023,6,20시~21시,95,37,누리4,204000155,사송동.종점,동원동,18,0500,2200,,,,
2023,6,21시~22시,2586,1,3-1,205000003,광주차고지,사기막골,10,0440,2300,,,,
2023,6,21시~22시,258,25,101,228000179,오리역,수서역5번출구,15,0500,2210,,,,
2023,6,21시~22시,344,20,103,204000060,도촌동9단지앞,사당역(중),18,0500,2150,,,,
2023,6,21시~22시,140,33,200,204000029,도촌동행정복지센터,거여역5번출구,30,0500,2200,,,,
2023,6,21시~22시,1534,4,220,204000022,영원무역,한국학중앙연구원,11,0430,2220,,,,
2023,6,21시~22시,261,24,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,15,0450,2220,,,,
2023,6,21시~22시,255,26,240,204000032,도촌동행정복지센터,남한산성입구,7,0500,2300,,,,
2023,6,21시~22시,925,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,12,0455,2230,,,,
2023,6,21시~22시,1459,5,300,206000003,오리역,은대미,5,0450,2330,,,,
2023,6,21시~22시,161,32,310,204000163,오리역,(임시)금토동삼거리,10,0500,2230,,,,
2023,6,21시~22시,474,14,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,12,0500,2200,,,,
2023,6,21시~22시,1084,6,33,204000020,사기막골,율동공원,12,0420,2200,,,,
2023,6,21시~22시,806,9,330,204000039,산성동,운중초등학교,10,0430,2200,,,,
2023,6,21시~22시,173,30,331,204000084,성남동대형주차장,고속철도수서역,18,0500,2200,,,,
2023,6,21시~22시,502,13,340,204000040,판교대장로동측,영원무역,17,0440,2200,,,,
2023,6,21시~22시,355,19,341,204000067,운중동먹거리촌,청계산입구역,17,0450,2200,,,,
2023,6,21시~22시,180,29,342,204000159,영원무역,청계산옛골,15,0500,2200,,,,
2023,6,21시~22시,754,10,350,204000044,상대원차고지,한국학중앙연구원,7,0500,2230,,,,
2023,6,21시~22시,297,23,357,204000007,상대원차고지,삼부아파트,15,0500,2230,,,,
2023,6,21시~22시,95,36,370,204000131,고등마을아파트,백현동종점,25,0500,2200,,,,
2023,6,21시~22시,544,12,380,204000079,동분당더퍼스트정문,판교대장초·중학교,15,0450,2200,,,,
2023,6,21시~22시,118,35,382,204000076,성남동대형주차장,(임시)금토동삼거리,23,0500,2200,,,,
2023,6,21시~22시,431,16,390,204000051,사송동.종점,동백역.용인세브란스병원,15,0520,2300,,,,
