연도,월,시간,이용객수,순위,노선,노선아이디,기점,종점,배차간격(토요일)(분),배차간격(일요일)(분),첫차시간,막차시간
2023,1,12시~13시,67,33,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,1,12시~13시,1551,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,1,12시~13시,213,20,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,1,12시~13시,251,16,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,1,12시~13시,1013,6,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,1,12시~13시,2174,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,1,12시~13시,108,29,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,1,12시~13시,127,26,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,1,12시~13시,907,7,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,1,12시~13시,690,9,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,1,12시~13시,185,22,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,1,12시~13시,296,14,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,1,12시~13시,355,12,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,1,12시~13시,96,30,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,1,12시~13시,552,10,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,1,12시~13시,134,25,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,1,12시~13시,22,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,1,12시~13시,268,15,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,1,12시~13시,86,31,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,1,12시~13시,187,21,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,1,12시~13시,1268,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,1,12시~13시,2410,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,1,12시~13시,442,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,1,12시~13시,1724,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,1,12시~13시,344,13,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,1,12시~13시,238,18,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,1,12시~13시,754,8,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,1,12시~13시,85,32,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,1,12시~13시,126,27,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,1,12시~13시,241,17,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,1,12시~13시,237,19,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,1,12시~13시,165,24,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,1,12시~13시,13,36,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,1,13시~14시,167,25,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,1,13시~14시,195,21,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,1,13시~14시,47,33,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,1,13시~14시,1574,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,1,13시~14시,188,22,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,1,13시~14시,255,17,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,1,13시~14시,983,6,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,1,13시~14시,2216,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,1,13시~14시,131,27,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,1,13시~14시,110,30,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,1,13시~14시,850,8,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,1,13시~14시,901,7,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,1,13시~14시,237,18,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,1,13시~14시,270,14,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,1,13시~14시,332,12,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,1,13시~14시,127,28,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,1,13시~14시,609,10,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,1,13시~14시,181,23,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,1,13시~14시,29,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,1,13시~14시,222,19,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,1,13시~14시,71,32,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,1,13시~14시,151,26,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,1,13시~14시,1237,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,1,13시~14시,2465,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,1,13시~14시,434,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,1,13시~14시,1839,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,1,13시~14시,270,15,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,1,13시~14시,201,20,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,1,13시~14시,632,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,1,13시~14시,112,29,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,1,13시~14시,94,31,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,1,13시~14시,267,16,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,1,13시~14시,285,13,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,1,13시~14시,173,24,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,1,13시~14시,27,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,1,14시~15시,118,28,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,1,14시~15시,203,22,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,1,14시~15시,68,32,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,1,14시~15시,1456,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,1,14시~15시,184,23,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,1,14시~15시,312,12,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,1,14시~15시,906,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,1,14시~15시,1914,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,1,14시~15시,175,24,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,1,14시~15시,138,27,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,1,14시~15시,943,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,1,14시~15시,824,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,1,14시~15시,223,20,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,1,14시~15시,307,13,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,1,14시~15시,272,16,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,1,14시~15시,88,31,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,1,14시~15시,634,10,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,1,14시~15시,153,26,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,1,14시~15시,29,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,1,14시~15시,289,15,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,1,14시~15시,41,33,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,1,14시~15시,155,25,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,1,14시~15시,1182,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,1,14시~15시,2288,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,1,14시~15시,398,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,1,14시~15시,1669,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,1,14시~15시,294,14,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,1,14시~15시,223,21,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,1,14시~15시,651,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,1,14시~15시,92,29,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,1,14시~15시,91,30,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,1,14시~15시,238,19,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,1,14시~15시,246,17,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,1,14시~15시,241,18,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,1,14시~15시,24,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,1,15시~16시,121,30,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,1,15시~16시,222,22,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,1,15시~16시,46,33,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,1,15시~16시,1505,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,1,15시~16시,238,19,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,1,15시~16시,303,16,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,1,15시~16시,863,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,1,15시~16시,2162,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,1,15시~16시,163,25,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,1,15시~16시,133,28,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,1,15시~16시,875,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,1,15시~16시,728,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,1,15시~16시,236,20,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,1,15시~16시,341,13,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,1,15시~16시,353,12,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,1,15시~16시,124,29,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,1,15시~16시,675,9,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,1,15시~16시,169,24,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,1,15시~16시,30,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,1,15시~16시,282,18,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,1,15시~16시,75,32,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,1,15시~16시,134,27,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,1,15시~16시,1270,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,1,15시~16시,2456,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,1,15시~16시,341,14,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,1,15시~16시,1803,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,1,15시~16시,366,11,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,1,15시~16시,226,21,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,1,15시~16시,629,10,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,1,15시~16시,151,26,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,1,15시~16시,119,31,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,1,15시~16시,293,17,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,1,15시~16시,304,15,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,1,15시~16시,207,23,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,1,15시~16시,5,36,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,1,16시~17시,133,29,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,1,16시~17시,232,19,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,1,16시~17시,192,25,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,1,16시~17시,1543,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,1,16시~17시,209,22,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,1,16시~17시,378,14,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,1,16시~17시,1046,6,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,1,16시~17시,2242,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,1,16시~17시,133,30,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,1,16시~17시,208,23,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,1,16시~17시,1022,7,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,1,16시~17시,739,9,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,1,16시~17시,194,24,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,1,16시~17시,402,12,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,1,16시~17시,445,11,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,1,16시~17시,132,31,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,1,16시~17시,761,8,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,1,16시~17시,145,28,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,1,16시~17시,15,36,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,1,16시~17시,332,16,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,1,16시~17시,104,32,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,1,16시~17시,149,27,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,1,16시~17시,1335,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,1,16시~17시,2365,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,1,16시~17시,308,17,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,1,16시~17시,1848,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,1,16시~17시,385,13,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,1,16시~17시,213,20,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,1,16시~17시,612,10,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,1,16시~17시,163,26,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,1,16시~17시,73,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,1,16시~17시,280,18,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,1,16시~17시,352,15,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,1,16시~17시,213,21,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
