노선번호,기점,종점,노선아이디,노선유형,노선유형명,지역명,정류소아이디,정류소순번,정류소명,정류소번호,지역명,x좌표,y좌표
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000530,23,성남역.백현마을2단지,07487,성남,127.1182333,37.3921167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000531,24,백현마을1단지,07488,성남,127.1145,37.3919667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000635,25,판교역동편,07576,성남,127.1131833,37.3947833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000680,26,판교역북편,07075,성남,127.1111667,37.3963
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000640,27,동안교,07450,성남,127.1098667,37.39725
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000730,28,엔씨소프트.안랩,07630,성남,127.10985,37.3995833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000677,29,H스퀘어.삼환하이펙스,07034,성남,127.10985,37.4017833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000564,30,봇들육교,07510,성남,127.1076667,37.4033667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000540,31,삼평교,07496,성남,127.1047833,37.4041333
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000064,32,판교제2테크노밸리,05002,성남,127.0997333,37.4113333
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000200,33,나라기록관.코이카,05182,성남,127.1014167,37.41535
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000063,34,시흥사거리,05009,성남,127.1023167,37.4211167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000337,35,고산근린공원,05327,성남,127.0995833,37.42575
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000265,36,연내울교차로,05238,성남,127.09405,37.4277667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000296,37,왕남초교.호반써밋판교밸리아파트,05269,성남,127.0966667,37.4299667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000298,38,고등마을아파트,05271,성남,127.09955,37.4302667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000046,39,등자리,05013,성남,127.1037833,37.4352667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000223,40,공군부대제2정문.면회실,05199,성남,127.1040167,37.43805
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000045,41,공군아파트,05014,성남,127.1043333,37.4465833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000044,42,효성고등학교,05017,성남,127.10575,37.4498
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000043,43,오야동.신촌동행정복지센터,05020,성남,127.1071167,37.4552833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000042,44,신촌동앞,05022,성남,127.1077667,37.4598167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000315,45,세곡동사거리,91128,서울,127.1086167,37.4656667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000316,46,방죽마을,91126,서울,127.1072333,37.47245
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000317,47,래미안포레아파트,91123,서울,127.1065167,37.4752333
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000743,48,LH수서아파트,,서울,127.1059833,37.4773833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000318,49,쟁골마을,91121,서울,127.1049333,37.4821167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000718,50,고속철도수서역,,서울,127.1044333,37.4848167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000302,51,수서역5번출구,,서울,127.1024333,37.4869167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000303,52,수서역.로즈데일빌딩,91119,서울,127.1028333,37.4873833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000747,53,수서역6번출구,,서울,127.1025167,37.4864167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000717,54,고속철도수서역,,서울,127.1036167,37.4849667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000319,55,쟁골마을,91120,서울,127.1043667,37.4827833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000744,56,LH수서아파트,,서울,127.1054833,37.4782667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000320,57,래미안포레아파트,91122,서울,127.1062333,37.4750667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000321,58,방죽마을,91125,서울,127.1069333,37.4722667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000304,59,세곡동주민센터,,서울,127.1078333,37.4689833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,서울,122000308,60,세곡동사거리,,서울,127.1079,37.4637167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000041,61,신촌동앞,05021,성남,127.1072667,37.4592167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000040,62,오야동.신촌동행정복지센터,05019,성남,127.1065333,37.4544
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000039,63,효성고등학교,05016,성남,127.1050167,37.4490167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000057,64,공군아파트,05012,성남,127.1036,37.4457667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000222,65,공군부대제2정문.면회실,05198,성남,127.10345,37.4386333
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000038,66,등자리,05011,성남,127.1031833,37.4341833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000299,67,고등마을아파트,05272,성남,127.0984667,37.4303833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000297,68,왕남초교.판교밸리포레자이아파트,05270,성남,127.0959833,37.4298833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000033,69,연내울교차로,05035,성남,127.0942333,37.4274833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000338,70,고산근린공원,05328,성남,127.0995833,37.4256167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000037,71,고등119안전센터,05007,성남,127.1020333,37.4246
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000061,72,시흥사거리,05006,성남,127.1019167,37.4207667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000199,73,나라기록관.코이카,05181,성남,127.101,37.4153833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,204000060,74,판교제2테크노밸리,05001,성남,127.09935,37.4116833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000565,75,유라코퍼레이션.SK케미칼,07511,성남,127.1076833,37.4030667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000678,76,H스퀘어.삼환하이펙스,07479,성남,127.10945,37.40185
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000731,77,엔씨소프트.안랩,07631,성남,127.1094667,37.3994667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000679,78,판교역북편,07073,성남,127.1113833,37.3961167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000637,79,판교역동편,07570,성남,127.1127,37.3953833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000536,80,백현마을4단지,07493,성남,127.1156833,37.3916667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000537,81,성남역.백현마을3단지,07420,성남,127.11815,37.3917833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000239,82,이매촌한신.서현역.AK프라자,07168,성남,127.1242333,37.3883167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000238,83,양현보도육교,07321,성남,127.1287667,37.3843333
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000237,84,서현중학교,07225,성남,127.1341167,37.3809333
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000052,85,임광아파트정문.효자촌입구.분당중앙교회,07241,성남,127.1375833,37.3778667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000051,86,분당등기소,07238,성남,127.1367,37.3743833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000128,87,삼환아파트,07233,성남,127.1352333,37.37335
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000050,88,샛별마을동성아파트,07216,성남,127.132,37.3711333
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000049,89,분당동행정복지센터,07204,성남,127.1295,37.3699667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000048,90,동국대한방병원.신성아파트.수내고교,07300,성남,127.12815,37.3684667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000047,91,수내동파출소.동국대한방병원,07186,성남,127.1266,37.3667667
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000046,92,한솔마을청구아파트,07156,성남,127.1233667,37.3643
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000045,93,정든마을.우성아파트,07148,성남,127.1228,37.3625333
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000044,94,동아2차아파트.우성6차아파트,07445,성남,127.1229333,37.36135
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000672,95,분당중앙고앞,07472,성남,127.1226333,37.35985
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000043,96,이마트앞,07129,성남,127.1188833,37.3583
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000178,97,더샵분당파크리버.헬스케어혁신파크,07119,성남,127.1184833,37.3551333
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000177,98,청솔마을.주공9단지.동아아파트,07101,성남,127.1157333,37.3518833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000272,99,미금역.농협.2001아울렛,07070,성남,127.1105,37.3501833
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000094,100,까치마을건영빌라.구미도서관,07054,성남,127.1086667,37.3475
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000216,101,하얀마을,07055,성남,127.1086833,37.3441167
101,오리역,수서역5번출구,228000179,13,일반형시내버스,성남,206000215,102,오리역,07057,성남,127.1087333,37.3402667
103,도촌동9단지앞,사당역(중),204000060,13,일반형시내버스,성남,205000227,1,도촌동9단지앞,06199,성남,127.1627833,37.4118167
103,도촌동9단지앞,사당역(중),204000060,13,일반형시내버스,성남,205000220,2,도촌7단지.8단지,06187,성남,127.1616,37.4120167
103,도촌동9단지앞,사당역(중),204000060,13,일반형시내버스,성남,205000221,3,도촌초등학교.도촌종합사회복지관,06186,성남,127.1575667,37.4139333
103,도촌동9단지앞,사당역(중),204000060,13,일반형시내버스,성남,205000352,4,도촌4단지,06327,성남,127.1556167,37.4144833
103,도촌동9단지앞,사당역(중),204000060,13,일반형시내버스,성남,205000222,5,도촌3단지.스위첸파티오1단지,06195,성남,127.1530667,37.4146
103,도촌동9단지앞,사당역(중),204000060,13,일반형시내버스,성남,205000231,6,동강프라자앞,06203,성남,127.1506833,37.41435
