노선번호_x,기점,종점,노선아이디,노선유형,노선유형명,지역명,정류소아이디,정류소순번,정류소명,정류소번호,지역명.1,x좌표,y좌표,정류소아이디2,통과노선수,상세위치,시내버스_경유노선번호,시외버스_경유노선번호
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000056,41,MD아파트,5059,성남,127.13825,37.4365167,204000056,11,MD아파트앞,"88-1(마을),342(시내),51(시내),17-1(시내),57(시내),30(시내),17-1A(시내),340(시내),331(시내),52(시내),9(시내),17(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000055,42,수성교.소방서,5052,성남,127.1349333,37.4352667,204000055,11,황금리치빌앞,"52(시내),88-1(마을),9(시내),57(시내),51(시내),17-1(시내),342(시내),30(시내),340(시내),17-1A(시내),17(시내),331(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000334,43,풍생고등학교.풍생중학교,5324,성남,127.1313333,37.43445,204000334,15,풍생고등학교앞,"342(시내),88(마을),340(시내),9(시내),17(시내),57(시내),9800(시내),17-1A(시내),9400(시내),331(시내),31-3(시내),52(시내),31-2(시내),17-1(시내),51(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,205000020,44,모란역6.7번출구,6003,성남,127.1288667,37.4317833,205000020,13,모란역 6번출구,"88(마을),60(시내),342(시내),3-3(마을),200(시내),31-3(시내),57(시내),31-2(시내),17-1A(시내),240(시내),17(시내),50(시내),8(마을),119(시내),17-1(시내),52(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,205000245,45,성남시청전면,6229,성남,127.1285,37.4181667,205000245,26,성남시청앞,"60(시내),17-1A(시내),51(시내),341(시내),357(시내),350(시내),9403(서울),119(시내),9408(서울),50(시내),315(시내),200(시내),220(시내),17-1(시내),17(시내),9607(시내),3000(시내),340(시내),9(시내),76(마을),8(마을),4500(시내),3100(시내),55(시내),330(시내),4000(시내),57(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000361,46,동부.코오롱아파트,7367,성남,127.1285167,37.4158833,206000361,29,동부코오롱A앞,"341(시내),57(시내),220(시내),51(시내),9300(시내),3000(시내),17(시내),73-2(마을),3-1(마을),76(마을),73-1(마을),8(마을),9403(서울),9408(서울),200(시내),3100(시내),350(시내),119(시내),17-1(시내),55(시내),315(시내),330(시내),9607(시내),340(시내),357(시내),382(시내),60(시내),3330(시내),50(시내),4000(시내),17-1A(시내),9(시내),4500(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000157,47,야탑역.종합버스터미널(전면),7201,성남,127.1285,37.4114167,206000157,38,야탑광장앞,"9(시내),3000(시내),6801(시내),17-1A(시내),330(시내),350(시내),3330(시내),75(마을),73-1(마을),73-2(마을),3-1(마을),82(마을),76(마을),9408(서울),9403(서울),220(시내),51(시내),357(시내),315(시내),4500(시내),9300(시내),341(시내),103(시내),반디1(시내),340(시내),250(시내),1005(시내),누리1(시내),반디1-1(시내),57(시내),17-1(시내),4000(시내),8201(시내),17(시내),8109(시내),9607(시내),380(시내),382(시내),55(시내),300(시내),반디2(시내),3100(시내),119(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000258,48,야탑2동행정복지센터.차병원,7189,성남,127.1267167,37.4099667,206000258,4,차병원앞,"76(마을),3-1(마을),55(시내),9403(서울),57(시내),9(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000358,49,탄천종합운동장,7362,성남,127.1222167,37.4110833,206000358,2,탄천종합운동장건너,"9(시내),57(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000356,50,분당야탑물류센터,7360,성남,127.1194167,37.4153,206000356,2,GM대우분당영업소건너,"57(시내),9(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000197,51,사송동선사교회,5187,성남,127.1171833,37.4200833,204000197,4,선사교회건너,"4000(시내),57(시내),누리2(시내),4500(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000004,52,여수대교,5024,성남,127.1157833,37.4223667,204000004,3,서울화훼종묘건너,"누리2(시내),9408(서울),57(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000154,53,시흥동행정복지센터,5165,성남,127.1087167,37.4226,204000154,7,시흥동주민센터 건너,"342(시내),87(마을),57(시내),9400(시내),9408(서울),341(시내),누리2(시내),9800(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000003,54,시흥동농협창고,5018,성남,127.1059167,37.4225833,204000003,7,비닐하우스앞,"341(시내),9400(시내),342(시내),9408(서울),9800(시내),누리2(시내),57(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000002,55,고등119안전센터,5010,성남,127.1024667,37.4246833,204000002,12,주민센터건너,"5600(시내),5700A(시내),1009(시내),342(시내),6900(시내),57(시내),누리2(시내),341(시내),9408(서울),1007(시내),5700B(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000001,56,고등동행정복지센터.판교밸리자이아파트,5008,성남,127.10205,37.4283333,204000001,13,순대국앞,"341(시내),5600(시내),66(마을),1007-1(시내),1009(시내),5700A(시내),342(시내),9408(서울),누리2(시내),5700B(시내),1007(시내),57(시내),6900(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000046,57,등자리,5013,성남,127.1037833,37.4352667,204000046,13,등자리입구건너,"1007-1(시내),1009(시내),5600(시내),101(시내),57(시내),5700B(시내),1007(시내),357(시내),6900(시내),9408(서울),231(시내),5700A(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000223,58,공군부대제2정문.면회실,5199,성남,127.1040167,37.43805,204000223,12,서울공항입구,"1007(시내),231(시내),6900(시내),57(시내),1009(시내),5600(시내),101(시내),5700A(시내),5700B(시내),1007-1(시내),357(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000045,59,공군아파트,5014,성남,127.1043333,37.4465833,204000045,13,공군A건너,"357(시내),5700B(시내),6900(시내),5600(시내),5700A(시내),1007(시내),9408(서울),101(시내),231(시내),57(시내),1009(시내),1007-1(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000044,60,효성고등학교,5017,성남,127.10575,37.4498,204000044,13,효성중고교건너,"9408(서울),357(시내),231(시내),5600(시내),101(시내),57(시내),1007(시내),5700A(시내),6900(시내),5700B(시내),1007-1(시내),1009(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000043,61,오야동.신촌동행정복지센터,5020,성남,127.1071167,37.4552833,204000043,13,주민센터건너,"9408(서울),1009(시내),231(시내),57(시내),5700B(시내),1007(시내),5700A(시내),6900(시내),101(시내),357(시내),1007-1(시내),5600(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000042,62,신촌동앞,5022,성남,127.1077667,37.4598167,204000042,12,건너 / 서울향,"5700A(시내),6900(시내),357(시내),231(시내),101(시내),9408(서울),57(시내),1007(시내),1009(시내),5600(시내),5700B(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000041,64,신촌동앞,5021,성남,127.1072667,37.4592167,204000041,12,럭키모노륨,"5700B(시내),1007(시내),1009(시내),5700A(시내),101(시내),6900(시내),9408(서울),5600(시내),57(시내),231(시내),357(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000040,65,오야동.신촌동행정복지센터,5019,성남,127.1065333,37.4544,204000040,13,주민센터앞,"231(시내),57(시내),5700B(시내),357(시내),101(시내),9408(서울),6900(시내),1007-1(시내),1009(시내),5700A(시내),5600(시내),1007(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000039,66,효성고등학교,5016,성남,127.1050167,37.4490167,204000039,13,효성중고교앞,"5600(시내),5700B(시내),231(시내),9408(서울),6900(시내),101(시내),5700A(시내),1009(시내),1007-1(시내),1007(시내),57(시내),357(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000057,67,공군아파트,5012,성남,127.1036,37.4457667,204000057,13,공군A앞,"5600(시내),1007-1(시내),357(시내),5700B(시내),1007(시내),5700A(시내),231(시내),6900(시내),1009(시내),101(시내),9408(서울),57(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000222,68,공군부대제2정문.면회실,5198,성남,127.10345,37.4386333,204000222,13,성남향,"357(시내),5700B(시내),1007(시내),57(시내),5700A(시내),1009(시내),5600(시내),9408(서울),101(시내),231(시내),1007-1(시내),6900(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000038,69,등자리,5011,성남,127.1031833,37.4341833,204000038,13,등자리입구,"357(시내),57(시내),5700A(시내),5700B(시내),1007-1(시내),1009(시내),5600(시내),101(시내),6900(시내),231(시내),1007(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000062,70,고등동행정복지센터.판교밸리자이아파트,5005,성남,127.10165,37.4282167,204000062,13,고등동자치센터,"누리2(시내),1009(시내),6900(시내),342(시내),57(시내),5700A(시내),341(시내),1007(시내),9408(서울),5600(시내),66(마을),1007-1(시내),5700B(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000037,71,고등119안전센터,5007,성남,127.1020333,37.4246,204000037,16,주민센터앞,"342(시내),5700A(시내),9408(서울),101(시내),1009(시내),341(시내),5700B(시내),57(시내),231(시내),6900(시내),5600(시내),누리2(시내),66(마을),1007(시내),357(시내),370(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000036,72,시흥동농협창고,5015,성남,127.1050333,37.4221333,204000036,7,농협창고앞,"9400(시내),9800(시내),87(마을),누리2(시내),57(시내),9408(서울),342(시내),341(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000155,73,시흥동행정복지센터,5164,성남,127.1082667,37.4222667,204000155,7,시흥동주민센터,"누리2(시내),9800(시내),342(시내),57(시내),9400(시내),9408(서울),87(마을),341(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000035,74,여수대교,5023,성남,127.1158,37.4218333,204000035,3,샘골해장국,"누리2(시내),57(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000221,75,사송동선사교회,5193,성남,127.1169,37.42005,204000221,4,선사교회앞,"4500(시내),57(시내),누리2(시내),4000(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,204000198,76,수자원공사입구,5179,성남,127.11765,37.4181667,204000198,2,동아다리방향,"9(시내),57(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000355,77,분당야탑물류센터,7359,성남,127.1193,37.4151333,206000355,2,GM대우분당영업소앞,"57(시내),9(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000357,78,탄천종합운동장,7361,성남,127.12235,37.4105667,206000357,2,탄천종합운동장앞,"57(시내),9(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000252,79,야탑2동행정복지센터.차병원,7187,성남,127.1267667,37.4097167,206000252,4,야탑파출소,"76(마을),9403(서울),9(시내),3-1(마을),55(시내),57(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,206000158,80,야탑역.종합버스터미널(후면),7203,성남,127.1289667,37.4117,206000158,19,야탑역1번출구,"330(시내),315(시내),55(시내),60(시내),57(시내),350(시내),340(시내),119(시내),17(시내),17-1A(시내),341(시내),220(시내),51(시내),200(시내),82(마을),8(마을),75(마을),76(마을),357(시내),9(시내),50(시내),17-1(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,205000029,81,성남시청전면,6004,성남,127.12905,37.4193833,205000029,25,시청건너,"50(시내),17-1(시내),76(마을),340(시내),350(시내),17-1A(시내),119(시내),17(시내),3100(시내),315(시내),55(시내),357(시내),200(시내),220(시내),9403(서울),9(시내),9607(시내),33(시내),51(시내),60(시내),240(시내),3000(시내),57(시내),330(시내),4500(시내),8(마을)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,205000021,82,모란역2.3번출구,6160,성남,127.1293833,37.4321,205000021,20,21세기 약국앞,"2007(시내),342(시내),88-1(마을),357(시내),87(마을),17(시내),55(시내),9(시내),8(마을),9400(시내),51(시내),17-1(시내),33(시내),350(시내),57(시내),52(시내),60(시내),333(시내),9800(시내),340(시내),382(시내),331(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,205000086,83,모란역.모란시장입구.풍생중고교,6164,성남,127.1297833,37.4334667,205000086,13,풍생고건너 / 모란스탠드바,"17-1A(시내),51(시내),57(시내),342(시내),30(시내),9400(시내),17-1(시내),17(시내),331(시내),340(시내),9800(시내),52(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,205000023,84,종합운동장입구,6013,성남,127.1367,37.4351167,205000023,11,뉴월드관광나이트,"52(시내),17-1A(시내),340(시내),333(시내),17-1(시내),57(시내),342(시내),30(시내),51(시내),17(시내),331(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,205000002,85,수진역.성호시장.성일중고입구,6205,성남,127.1419833,37.4379167,205000002,14,수진역1번출구,"반디2(시내),2007(시내),333(시내),3-4(마을),342(시내),17-1(시내),51(시내),340(시내),57(시내),30(시내),17-1A(시내),52(시내),331(시내),810(시내),17(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,205000001,86,신흥역.종합시장,6204,성남,127.14655,37.4403667,205000001,22,신흥역2번출구 / 가자주류중원점,"810(시내),100출(시내),52(시내),100(시내),33(시내),17-1A(시내),331(시내),240(시내),382(시내),2007(시내),340(시내),17(시내),반디2(시내),57(시내),333(시내),303(서울),452(서울),4425(서울),3-1(시내),51(시내),30(시내),342(시내),17-1(시내)",해당없음
57,선경아파트,세곡동사거리,204000005,13,일반형시내버스,성남,205000022,87,성남우체국,6206,성남,127.1507833,37.44185,205000022,20,성남우체국건너,"3-5(마을),10-2(마을),7-2(마을),7(마을),240(시내),57(시내),810(시내),17-1(시내),30(시내),333(시내),382(시내),100출(시내),52(시내),33(시내),51(시내),17-1A(시내),17(시내),303(서울),452(서울),4425(서울),3-1(시내),100(시내),331(시내),342(시내),340(시내),10-1(마을),10(마을),3-4(마을),88(마을)",해당없음
