연도,관할지역,버스유형,정류소ID,정류소번호,정류소명,통과노선수,정류소아이디,정류소명2,정류소번호2,x좌표,y좌표,행정동,정류장명,상세위치,시내버스_경유노선번호,시외버스_경유노선번호
2023,성남시,일반,204000135,5135,을지대학교.생활관,10,204000135,을지대학교.생활관,5135,127.1670333,37.4612833,양지동,을지대학교.생활관,생활관앞,"88(마을),10(마을),55(시내),88-1(마을),6(시내),333(시내),51(시내),30(시내),33-1(시내),452(서울),240(시내),720-1A(시내),9(시내)",해당없음
2023,성남시,일반,206000116,7221,매화마을사거리.장미마을8단지,3,206000116,매화마을사거리.장미마을8단지,7221,127.13375,37.41395,야탑1동,매화마을사거리.장미마을8단지,현대A앞,"누리1(시내),380(시내),33(시내)",해당없음
2023,성남시,일반,206000137,7801,다시쓰는세상순환자원홍보관,2,206000137,다시쓰는세상순환자원홍보관,7801,127.0461833,37.3774167,운중동,다시쓰는세상순환자원홍보관,다시쓰는세상순환자원홍보관 앞,누리3(시내),해당없음
2023,성남시,일반,206000202,7030,보바스병원,3,206000202,보바스병원,7030,127.1015333,37.3571167,금곡동,보바스병원,보바스병원앞,"250(시내),7(마을),6900(시내),1241(시내)",해당없음
2023,성남시,일반,206000294,7123,내정중학교.한솔4.5단지,2,206000294,내정중학교.한솔4.5단지,7123,127.1186833,37.3699,수내2동,내정중학교.한솔4.5단지,한솔마을4단지앞,"33(시내),17(시내)",해당없음
2023,성남시,일반,206000440,7399,아름마을.방아다리사거리,2,206000440,아름마을.방아다리사거리,7399,127.12365,37.3999333,이매2동,아름마을.방아다리사거리,두산아파트425동 ,"3-1(마을),55(시내),9407(시내)",해당없음
2023,성남시,일반,205000215,6189,도촌5단지.도촌종합사회복지관,5,205000215,동분당더퍼스트.도촌종합사회복지관,6189,127.1587833,37.4158167,도촌동,도촌5단지.도촌종합사회복지관,섬마을휴먼시아5단지,"380(시내),누리1(시내),200(시내),250(시내),240(시내)",해당없음
2023,성남시,일반,205000239,6234,성남시영생관리사업소,1,205000239,성남시장례문화사업소,6234,127.1828167,37.4201333,도촌동,성남시영생관리사업소,영생관리사업소 앞,누리1(시내),해당없음
2023,성남시,일반,205000291,6266,황송게이트볼장,1,205000291,황송게이트볼장,6266,127.1725167,37.4477167,금광1동,황송게이트볼장,대원중학교앞,"7(마을),57(시내)",해당없음
2023,성남시,일반,204000127,5094,산성동행정복지센터,6,204000127,산성동행정복지센터,5094,127.1501167,37.4516,산성동,산성동행정복지센터,우체국앞,"342(시내),220(시내),331(시내),52(시내),60(시내),100출(시내)",해당없음
2023,성남시,일반,205000100,6060,대원터널사거리,4,205000100,대원터널사거리,6060,127.1601667,37.4326,상대원2동,대원터널사거리,대원터널입구,"382(시내),720-1A(시내),33-1(시내),811(시내)",해당없음
2023,성남시,일반,205000094,6130,SK테크노파크,3,205000094,SK테크노파크,6130,127.1764333,37.4400167,상대원1동,SK테크노파크,SK테크노파크 ,"9800(시내),87(마을),55(시내),342(시내)",해당없음
2023,성남시,일반,206000233,7791,판교역서편,1,206000233,판교역서편,7791,127.10985,37.3953833,삼평동,판교역서편,판교역4번출구,"82(마을),3(마을),390(시내)",해당없음
2023,성남시,일반,204000040,5019,오야동.신촌동행정복지센터,13,204000040,오야동.신촌동행정복지센터,5019,127.1065333,37.4544,신촌동,오야동.신촌동행정복지센터,주민센터앞,"231(시내),57(시내),5700B(시내),357(시내),101(시내),9408(서울),6900(시내),1007-1(시내),1009(시내),5700A(시내),5600(시내),1007(시내)",해당없음
2023,성남시,일반,205000121,6015,중원구청,9,205000121,중원구청,6015,127.1367833,37.4307667,성남동,중원구청,중원구청앞,"9800(시내),357(시내),9400(시내),350(시내),302(서울),87(마을),31-3(시내),31-2(시내),60(시내)",해당없음
2023,성남시,일반,204000192,5200,웃논골,4,204000192,웃논골,5200,127.16645,37.4692,양지동,웃논골,남한산성 올라가는길,"9(시내),52(시내),53(시내),9-1(시내)",해당없음
2023,성남시,일반,204000191,5175,태평초등학교,2,204000191,태평초등학교,5175,127.1315333,37.4452167,태평3동,태평초등학교,위례푸른초건너,"88-1(마을),315(시내),100(시내),86(마을),77(마을),78(마을)",해당없음
2023,성남시,일반,206000563,7509,한국무역정보통신,16,206000563,한국무역정보통신,7509,127.1109833,37.4030833,삼평동,한국무역정보통신,한국무역정보통신,"73-2(마을),55(시내),4500(시내),73-1(마을),9507(시내),누리4(시내),82(마을),107(마을),390(시내),380(시내),315(시내),370(시내),382(시내),누리2(시내),330(시내),310(시내),4000(시내),357(시내),350(시내),6003(시내)",해당없음
2023,성남시,일반,206000011,7447,한국학중앙연구원,6,206000011,한국학중앙연구원,7447,127.0563,37.3916,운중동,한국학중앙연구원,한국학중앙연구원 입구,"9004(시내),341(시내),9007(시내),9003(시내),220(시내),350(시내)",해당없음
2023,성남시,일반,206000025,7143,중앙공원.양지마을청구아파트,4,206000025,중앙공원.양지마을청구아파트,7143,127.1211167,37.3755833,수내1동,중앙공원.양지마을청구아파트,청구아파트앞,"3500(시내),720-1A(시내),220(시내),720-1(시내)",해당없음
2023,성남시,일반,206000032,7229,그린타운정문,2,206000032,그린타운정문,7229,127.13495,37.3727333,서현2동,그린타운정문,효자촌화성A,"9607(시내),101(시내)",해당없음
2023,성남시,일반,206000037,7154,정든마을.우성아파트,2,206000037,정든마을.우성아파트,7154,127.1233167,37.3624,정자3동,정든마을.우성아파트,우성6단지상가건너,"101(시내),9607(시내)",해당없음
2023,성남시,일반,206000045,7148,정든마을.우성아파트,2,206000045,정든마을.우성아파트,7148,127.1228,37.3625333,정자3동,정든마을.우성아파트,우성6단지상가앞,"9607(시내),101(시내),109(마을)",해당없음
2023,성남시,일반,206000163,7269,성남세관.시니어산업혁신센터,3,206000163,성남세관.시니어산업혁신센터,7269,127.1424,37.4084167,야탑3동,성남세관.시니어산업혁신센터,삼정바움하우스,"50(시내),8(마을),57(시내),82(마을),8-1(마을),200(시내)",해당없음
2023,성남시,일반,206000172,7105,무지개마을.건영아파트,7,206000172,무지개마을.건영아파트,7105,127.1159167,37.3393333,구미동,무지개마을.건영아파트,신한부동산,"9000(시내),9407(시내),9000-1(시내),2(마을),9401(서울),2-1(마을)",해당없음
2023,성남시,일반,206000165,7287,대원빌라,2,206000165,대원빌라,7287,127.1479333,37.4066,야탑3동,대원빌라,대원빌라앞,"82(마을),57(시내),8-1(마을),8(마을),50(시내)",해당없음
2023,성남시,일반,204000140,5115,단대동행정복지센터.성남만남지역자활센터,9,204000140,단대동행정복지센터.성남만남지역자활센터,5115,127.15785,37.4478,단대동,단대동행정복지센터.성남만남지역자활센터,왕꿀돼지앞,"810(시내),452(서울),333(시내),240(시내),30(시내),720-1A(시내),10-2(마을),33(시내),10(마을),51(시내),342(시내),10-1(마을)",해당없음
2023,성남시,일반,206000126,7803,판교세븐벤처밸리,1,206000126,판교세븐벤처밸리,7803,127.10045,37.4015167,삼평동,판교세븐벤처밸리,판교세븐벤처밸리 앞,380(시내),해당없음
2023,성남시,일반,205000247,6225,성남시청후면,3,205000247,성남시청후면,6225,127.1290333,37.4184,도촌동,성남시청후면,성남시청건너편,"9408(서울),4000(시내),341(시내)",해당없음
2023,성남시,일반,206000105,7181,이매중학교,2,206000105,이매중학교,7181,127.1252667,37.40345,이매1동,이매중학교,탄천변,"9403(서울),33(시내)",해당없음
2023,성남시,일반,206000109,7317,야탑3동행정복지센터,2,206000109,야탑3동행정복지센터,7317,127.1380667,37.41095,야탑3동,야탑3동행정복지센터,야탑3동행정복지센터앞,"33-1(시내),720-1A(시내)",해당없음
2023,성남시,일반,206000156,7207,돌마초교.야탑역.야탑1동행정복지센터,5,206000156,돌마초교.야탑역.야탑1동행정복지센터,7207,127.13025,37.4097167,야탑1동,돌마초교.야탑역.야탑1동행정복지센터,신한은행 / 돌마초교앞,"8-1(마을),8(마을),720-1A(시내),33-1(시내),57(시내),200(시내),50(시내),82(마을)",해당없음
2023,성남시,일반,206000142,7217,장미마을.현대아파트,6,206000142,장미마을.현대아파트,7217,127.1323667,37.4137167,야탑1동,장미마을.현대아파트,현대아파트 정문,"380(시내),8-1(마을),250(시내),1005(시내),누리1(시내),300(시내),103(시내)",해당없음
2023,성남시,일반,206000551,7505,성내미육교.판교박물관,7,206000551,성내미육교.판교박물관,7505,127.0956333,37.4001333,판교동,성내미육교.판교박물관,낙생빌딩 / TPC빌딩,"73(마을),75(마을),350(시내),4000(시내),9007(시내),1007-1(시내),330(시내),누리4(시내),71(마을),4500(시내)",5000판교-인.공(시외)
2023,성남시,일반,206000565,7511,유라코퍼레이션.SK케미칼,18,206000565,유라코퍼레이션.SK케미칼,7511,127.1076833,37.4030667,삼평동,유라코퍼레이션.SK케미칼,미래형자동차R&D센터,"73-2(마을),602-1B(마을),9007(시내),4500(시내),602-1A(마을),602-2B(마을),71(마을),66(마을),73-1(마을),73(마을),누리4(시내),누리2(시내),357(시내),55(시내),3100(시내),310(시내),9507(시내),382(시내),380(시내),350(시내),6003(시내),4000(시내),330(시내),315(시내),101(시내),370(시내)",해당없음
2023,성남시,일반,204000019,5033,성남수정경찰서,20,204000019,성남수정경찰서,5033,127.12765,37.4418333,태평1동,성남수정경찰서,수정경찰서건너,"320(시내),반디1(시내),500-2N(시내),500-1(시내),315(시내),500-2(시내),반디1-1(시내),32-1(시내),78(마을),77(마을),32(시내),119(시내),9403(서울),303(서울),452(서울),4425(서울),302(서울),500-1A(시내),100출(시내),30(시내),1117(시내),357(시내)",해당없음
2023,성남시,일반,204000010,5317,위례보미리즌빌,1,204000010,위례보미리즌빌,5317,127.1408167,37.4717667,복정동,위례보미리즌빌,위례보미리즌빌앞,50(시내),해당없음
2023,성남시,일반,206000017,7017,한림아파트,14,206000017,한림아파트,7017,127.0960833,37.3885,판교동,한림아파트,판교한림A,"32(마을),75(마을),350(시내),340(시내),4000(시내),330(시내),9004(시내),341(시내),누리3(시내),9507(시내),220(시내),103(시내),9003(시내),9409(서울),1303(시내)",해당없음
2023,성남시,일반,206000003,7016,한림아파트,14,206000003,한림아파트,7016,127.0961333,37.3882167,판교동,한림아파트,판교한림A건너,"75(마을),341(시내),9007(시내),32(마을),9003(시내),103(시내),350(시내),9004(시내),누리3(시내),1303(시내),4000(시내),9507(시내),330(시내),340(시내),9409(서울),220(시내)",해당없음
2023,성남시,일반,206000042,7139,불곡초등학교,1,206000042,불곡초등학교,7139,127.1179333,37.3403,구미동,불곡초등학교,불곡초등학교,33-1(시내),해당없음
2023,성남시,일반,204000007,5070,수진역.성호시장.성일중고입구,14,204000007,수진역.성호시장.성일중고입구,5070,127.1422167,37.4385667,신흥1동,수진역.성호시장.성일중고입구,건강보험공단성남북부지사,"333(시내),340(시내),17(시내),3-4(마을),331(시내),반디2(시내),57(시내),342(시내),52(시내),2007(시내),17-1(시내),17-1A(시내),811(시내),30(시내),51(시내)",해당없음
2023,성남시,일반,206000229,7033,동원동,3,206000229,동원동,7033,127.10195,37.3459333,구미1동,동원동,서울방향,"17(마을),5(마을),720-1(시내),700-2(시내),누리4(시내),14(마을),11(마을),16(마을),15(마을)",해당없음
2023,성남시,일반,206000237,7225,서현중학교,19,206000237,서현중학교,7225,127.1341167,37.3809333,서현1동,서현중학교,서현중학교앞,"9000-1(시내),9408(서울),17-1A(시내),1150(시내),9607(시내),101(시내),1151(시내),522(시내),51(시내),521(시내),33-1(시내),9407(시내),17-1(시내),119(시내),9000(시내),1500-2(시내),9401(서울),522-2(시내)",해당없음
2023,성남시,일반,204000061,5006,시흥사거리,13,204000061,시흥사거리,5006,127.1019167,37.4207667,시흥동,시흥사거리,남서울빌딩,"370(시내),101(시내),66(마을),87(마을),6900(시내),9409(서울),357(시내),1007(시내),1009(시내),5700B(시내),5700A(시내),5600(시내),231(시내),1007-1(시내)",해당없음
2023,성남시,일반,206000055,7198,성남아트센터.태원고교,15,206000055,성남아트센터.태원고교,7198,127.1281333,37.40165,이매1동,성남아트센터.태원고교,성남아트센터건너,"누리1(시내),33-1(시내),220(시내),9607(시내),9408(서울),51(시내),3330(시내),250(시내),75(마을),4000(시내),17-1(시내),17(시내),300(시내),119(시내),720-1A(시내),17-1A(시내)",해당없음
2023,성남시,일반,206000064,7213,야탑동경남아너스빌,2,206000064,야탑동경남아너스빌,7213,127.1310667,37.40595,야탑2동,야탑동경남아너스빌,경남아너스빌앞,"33(시내),60(시내)",해당없음
2023,성남시,일반,206000072,7289,상탑파출소,3,206000072,상탑파출소,7289,127.1486667,37.4055167,야탑3동,상탑파출소,파출소,"57(시내),50(시내),8-1(마을),8(마을),82(마을),60(시내)",해당없음
2023,성남시,일반,206000081,7131,분당구청후문,1,206000081,분당구청후문,7131,127.1189667,37.3833167,수내1동,분당구청후문,분당구청후문,3500(시내),해당없음
2023,성남시,일반,204000093,5082,래미안위례.위례고운초등학교앞,11,204000093,래미안위례.위례고운초등학교앞,5082,127.14365,37.4710333,복정동,래미안위례.위례고운초등학교앞,레미안위례아파트건너,"3420(서울),345(서울),331(시내),50(시내),315(시내),86(마을),반디1-1(시내),343(서울),9200(시내),100출(시내),60(시내)",해당없음
